 Interrupt        Pwm     refPos    readPos   refSpeed  readSpeed      State   PwmLimit PSU_Rail(mV) Voltage(mV) Current(mA) Current2(mA)      Event    gCounts     gTrace  Timestamp
  83274779      19907     493287     483328        714        598      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000006665
  83274780      19935     494009     483936        722        608      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000007866
  83274781      20574     494739     484544        730        608      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000009065
  83274782      20623     495477     485152        738        618      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000010264
  83274783      20580     496223     485792        746        629      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000011465
  83274784      20549     496977     486432        754        640      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000012666
  83274785      21187     497739     487072        762        640      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000013864
  83274786      20516     498509     487712        770        662      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000015065
  83274787      21254     499287     488384        778        660      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000016265
  83274788      21162     500073     489056        786        672      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000017466
  83274789      21141     500867     489728        794        683      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000018665
  83274790      21208     501669     490432        802        692      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000019866
  83274791      21106     502479     491136        810        704      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000021064
  83274792      21734     503297     491840        818        704      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000022264
  83274793      21713     504123     492544        826        715      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000023465
  83274794      21060     504957     493280        834        736      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000024665
  83274795      21678     505799     494016        842        736      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000025865
  83274796      21845     506649     494784        850        743      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000027065
  83274797      22842     507506     495520        857        736      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000028265
  83274798      21528     508371     496288        865        768      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000029465
  83274799      22606     509244     497024        873        761      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000030665
  83274800      22350     510124     497824        880        774      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000031866
  83274801      22566     511012     498592        888        781      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000033065
  83274802      22810     511907     499392        895        786      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000034264
  83274803      22985     512810     500160        903        794      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000035465
  83274804      22846     513720     500992        910        805      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000036665
  83274805      23719     514637     501792        917        800      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000037865
  83274806      22399     515562     502624        925        832      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000039065
  83274807      23291     516494     503424        932        827      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000040265
  83274808      23269     517433     504288        939        836      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000041466
  83274809      23237     518379     505120        946        846      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000042665
  83274810      23592     519332     505984        953        849      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000043866
  83274811      23237     520292     506848        960        864      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000045065
  83274812      22951     521259     507712        967        878      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000046265
  83274813      23293     522233     508608        974        881      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000047465
  83274814      24045     523214     509472        981        878      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000048666
  83274815      24343     524201     510368        987        881      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000049865
  83274816      23090     525195     511264        994        911      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000051066
  83274817      23545     526196     512192       1001        912      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000052265
  83274818      24110     527203     513088       1007        911      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000053466
  83274819      23621     528217     514016       1014        928      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000054665
  83274820      24101     529237     514944       1020        928      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000055865
  83274821      23648     530264     515904       1027        944      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000057065
  83274822      25105     531297     516832       1033        928      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000058264
  83274823      23709     532337     517792       1040        960      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000059465
  83274824      24180     533383     518752       1046        960      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000060666
  83274825      24660     534435     519712       1052        960      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000061865
  83274826      24187     535493     520672       1058        976      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000063066
  83274827      23742     536558     521664       1065        992      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000064265
  83274828      25225     537629     522656       1071        975      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000065467
  83274829      23715     538706     523648       1077       1008      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000066665
  83274830      24194     539789     524640       1083       1008      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000067866
  83274831      24698     540878     525664       1089       1007      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000069065
  83274832      25151     541973     526688       1095       1007      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000070265
  83274833      23509     543073     527712       1100       1041      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000071475
  83274834      24996     544179     528736       1106       1024      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000072665
  83274835      24589     545291     529792       1112       1038      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000073865
  83274836      24891     546409     530816       1118       1041      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000075066
  83274837      24378     547532     531872       1123       1056      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000076265
  83274838      24833     548661     532928       1129       1056      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000077466
  83274839      25234     549795     533984       1134       1056      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000078665
  83274840      24822     550935     535072       1140       1070      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000079865
  83274841      24116     552080     536160       1145       1088      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000081065
  83274842      25438     553230     537216       1150       1073      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000082265
  83274843      24165     554386     538336       1156       1101      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000083464
  83274844      25340     555547     539424       1161       1088      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000084666
  83274845      24661     556713     540512       1166       1106      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000085865
  83274846      25328     557884     541632       1171       1101      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000087066
  83274847      24560     559060     542752       1176       1120      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000088265
  83274848      24940     560241     543872       1181       1120      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000089467
  83274849      25326     561427     544992       1186       1120      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000090665
  83274850      24638     562618     546112       1191       1138      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000091866
  83274851      25295     563814     547264       1196       1133      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000093082
  83274852      24519     565015     548416       1201       1152      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000094267
  83274853      25771     566221     549536       1206       1138      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000095466
  83274854      24546     567432     550720       1211       1164      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000096667
  83274855      25588     568647     551872       1215       1152      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000097865
  83274856      24836     569867     553024       1220       1171      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000099065
  83274857      25548     571091     554208       1224       1164      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000100265
  83274858      25528     572320     555360       1229       1171      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000101467
  83274859      25052     573553     556544       1233       1184      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000102665
  83274860      25422     574791     557728       1238       1184      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000103866
  83274861      24976     576033     558944       1242       1196      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000105065
  83274862      26078     577280     560128       1247       1184      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000106265
  83274863      24443     578531     561344       1251       1216      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000107466
  83274864      25495     579786     562528       1255       1204      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000108666
  83274865      25071     581045     563744       1259       1216      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000109865
  83274866      25372     582308     564960       1263       1216      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000111066
  83274867      24977     583575     566208       1267       1227      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000112265
  83274868      24749     584846     567424       1271       1236      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000113466
  83274869      25564     586121     568672       1275       1227      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000114665
  83274870      24584     587400     569920       1279       1248      ACCEL      39000          0          0          0          0          0          0 0x00000000 1000115865
